id,hotel_name,user,city,date,contrib,help_votes,question
4500,Silver Sevens Hotel & Casino,DianeH58,,Apr 2017,25,7,"Hi, Diane. What would you like to know about this accommodation? They no longer have a bingo parlor ?"
4501,Silver Sevens Hotel & Casino,anncx8,"Adelaide, Australia",Mar 2017,,,is there a room safe in all bedrooms
4502,Silver Sevens Hotel & Casino,Karen C,,Nov 2016,1,2,Is there a coffeemaker in the room?
4503,Silver Sevens Hotel & Casino,Canadamills,"Beja, Portugal",Nov 2016,4,,Is the free shuttle service available for late-nite arrivals at the airport? thanks
4504,Silver Sevens Hotel & Casino,864randb,Arizona,Oct 2016,1,,"I stayed at Silver Sevens in March and visited 10-28-16. Many changes in 7 short months, not good ones. About a third of the slots are gone and the convenience store in hotel, which wasn't fabulous but at least open 24-7 now closes 10 pm. What is going on?"
4505,Silver Sevens Hotel & Casino,philip v,"Ann Arbor, Michigan",Oct 2016,10,,"We will arrive at hotel around 11am on a Saturday. I'm assuming room will not be available but would like to know if there is a place at hotel we can drop luggage off at until we can check in. If yes, where do we go to do this?"
4506,Silver Sevens Hotel & Casino,richardhendricks,"Tulsa, Oklahoma",Sep 2016,,,Any bed bugs at this hotel
4507,Silver Sevens Hotel & Casino,Tammy P,,Sep 2016,3,,how much are resort fees in October
4508,Silver Sevens Hotel & Casino,Ceenthia P,,Sep 2016,,,What are the extra fees when booking a room?
4509,Silver Sevens Hotel & Casino,Nara N,,Sep 2016,,,"Dear Sir and Madam , I need fill my form for embassy. My name Narantuya.N .I booked your hotel . From 17th sep till 24 sep. I need your hotel email address and contact person full name and phone."
4510,Silver Sevens Hotel & Casino,tdivison,"Marquand, Missouri",Aug 2016,3,2,I have reserved a room that I think looks out away from the pool area. Would it be worth it to up grade to a Patio room?
4511,Silver Sevens Hotel & Casino,KYsandy2013,"Louisville, Kentucky",Jul 2016,91,43,what hours does the airport shuttle run?
4512,Silver Sevens Hotel & Casino,Pfjsncochskf,,Jul 2016,,,Is there a age restriction to book a room?
4513,Silver Sevens Hotel & Casino,Montega5,,Jan 2016,,,What time does sports book open so people may place bets?
4514,Silver Sevens Hotel & Casino,rosaliefaith,"Newbury, United Kingdom",Nov 2015,6,9,"We are arriving on Thur 12th Nov,at 7.54pm and would like to know where we get the curtesy bus from the airport to the hotel. Our confirmation number; VCW-00796NJ5. Would it be possible to have a pool view please. Regards, Rosalie Penlington"
4515,Silver Sevens Hotel & Casino,Diane B,"Saint George, UT",Nov 2015,5,7,"What is Silver Sevens policy on free public parking, which is advertised. Where do you leave your car for 2 weeks, with a hotel stay on both ends of trip?"
4516,Silver Sevens Hotel & Casino,teri s,,Oct 2015,,,"whats name of desk manager that made me feel better as i felt very unwelcome from time i checkin, was there 10-6 to 10-8 he is amazing ty"
4517,Silver Sevens Hotel & Casino,TripMember06022015,"Amsterdam, The Netherlands",Oct 2015,5,3,"great place you can win sum big , i have very good luck there.. the cocktail waitress are very sexy and great at there job"
4518,Silver Sevens Hotel & Casino,Elayna Myers,"Riverside, Ohio",Sep 2015,261,94,"What are the shuttle times for the one to the strip? Also, how far of a walk is it to the strip? In a ""good area""?"
4519,Silver Sevens Hotel & Casino,Elayna Myers,"Riverside, Ohio",Sep 2015,261,94,Best deals with the A Card?
4520,Silver Sevens Hotel & Casino,Elayna Myers,"Riverside, Ohio",Sep 2015,261,94,"I have a few questions. Has anyone used the shuttle to and from the strip? Was it good and is it a bus or what? Crious how that will work. Also, did you have to call from the airport for the shuttle and are these free? Coupons for the buffet - where were they? When does the pool close?"
4521,Silver Sevens Hotel & Casino,3cammy,"San Diego, California",Aug 2015,,,Are frig and microwave available and is there an extra charge for them?
4522,Silver Sevens Hotel & Casino,3cammy,"San Diego, California",Aug 2015,,,Does laundry service mean coin operated machines?
4523,Silver Sevens Hotel & Casino,Carol G,,Jul 2015,,,"It was my understanding buffet would be closed sometime in July 2015 for renovation , has this been done? I am planning a trip and do not want to arrive and have buffet closed ."
4524,Silver Sevens Hotel & Casino,RIHVACMAN,RI,Jun 2015,38,39,My husband and I purchased our daughter and her husband a trip to Silver Sevens as part of their anniversary. Their return flight is not until 10:00 PM. Do you have a hospitality room to hold their luggage once they check out until their departure to the airport? Thank you in advance! Mrs. A. Corson
4525,Silver Sevens Hotel & Casino,Gillian M,Belfast,Jun 2015,26,28,"We stayed in this hotel for many years when it was known as ""TERRIBLES"" Returning to Vegas Aug this year & will be giving Silver Sevens a visit for prosperity! Does anyone know if the Cafe still does A Steak Special? Many Thanks"
4526,Silver Sevens Hotel & Casino,sherryj421,"Charlestown, Indiana",May 2015,5,2,What Kind of mattresses are in your hotel rooms? I stayed there and it was the most comfortable bed I had ever slept in!
4527,Silver Sevens Hotel & Casino,Sugarhigh3377,,May 2015,,,Our plane does not land until 11:30 pm would we still be able to checkin and would we be charged for a late check in?
4528,Silver Sevens Hotel & Casino,lovetheOBX,new castle PA,Apr 2015,21,7,"also have question re: early check in--my flight arrives very early (9am), and I don't expect a room to be available that early--but would like to know if I would be able to hang out around the pool, and if you have a place to hold luggage while I am killing time in the area. Thank you!!"
4529,Silver Sevens Hotel & Casino,holdem5180 .,"Bartlett, Illinois",Mar 2015,24,25,how is that PF Chang and how are prices?
4530,Silver Sevens Hotel & Casino,kholmstead,"Salt Lake City, Utah",Mar 2015,,,Do you offer early check-in?
4531,Silver Sevens Hotel & Casino,iansmom22,divide,Feb 2015,15,15,Do you have coffee makers in the rooms ?
4532,Silver Sevens Hotel & Casino,Mmdell,Canada,Jan 2015,11,13,"Can you tell me if the strip shuttle brings guests back to the hotel and if so, where is the pick up and drop off?"
4533,Silver Sevens Hotel & Casino,dutchbird,netherlands,Nov 2014,143,4,in would like to know if the pool is open around the 8th of nov.
4534,Silver Sevens Hotel & Casino,Sherif T,"Los Angeles, California",Oct 2014,41,,there are internet or wifi in the rooms
4535,Silver Sevens Hotel & Casino,Maria L,,Nov 2018,565,47,"Hola, se pueden abrir las ventanas de las habitaciones para fumadores? muchas gracias"
4536,Silver Sevens Hotel & Casino,Lucilene_Valente,"Vicosa, MG",Aug 2017,23,3,Does this hotel take orders to their customers?
4537,Silver Sevens Hotel & Casino,Mimiyai2015,"Miami, Florida",Nov 2016,1,2,Quiero saber si está centrico de lo más movido de Las Vegas.
4538,Palace Station Hotel and Casino,glo4ta,"Galt, California",Jun 2022,42,2,Do you have complimentary EV overnite charging on site for hotel guests??
4539,Palace Station Hotel and Casino,lillian p,,Dec 2021,,,How to take shuttle from airport to hotel
4540,Palace Station Hotel and Casino,Larry O,,Jun 2021,,,Do you have a shuttle to the strip?
4541,Palace Station Hotel and Casino,TeresaSD54,"San Diego, California",May 2020,1,4,Does the new rooms have coffee makers and refrigerators?
4542,Palace Station Hotel and Casino,MarthaJo,"Rocky Mount, Virginia",Jan 2020,3,2,do they have camping facilities
4543,Palace Station Hotel and Casino,SBA1981,"Medicine Hat, Canada",Jun 2019,5,4,Is this a kid friendly place and how do I go to the strip? is it fairly easy?
4544,Palace Station Hotel and Casino,Tristan A,,Apr 2019,,,Is the pool open during the week in may? I wont be there on the weekend.
4545,Palace Station Hotel and Casino,Sean M,"Titusville, Florida",Mar 2019,9,14,"How much is the resort fee? I’m sharing a room with two others and they are wondering do they have to pay a resort fee as well , or is it a one off payment for us three quests ?"
4546,Palace Station Hotel and Casino,Robert641,"Reading, United Kingdom",Feb 2019,3,3,Is the pool open in March
4547,Palace Station Hotel and Casino,Bob K,"Whittier, California",Feb 2019,38,22,"All I would like to know is....what is the problem with the Palace being frequented by 60+ age people? I have been staying at the Palace Station since I was in my late 20’s (am now 65) and it is the only place I will stay in Vegas. I have NEVER had a bad stay there. Even before I got my Casino Host (Alan, who even though he is a Packers fan is the BEST) I had always been treated great."
4548,Palace Station Hotel and Casino,Robert641,"Reading, United Kingdom",Feb 2019,3,3,Is the pool open in march
4549,Palace Station Hotel and Casino,Erin A,"Menifee, California",Jan 2019,,,"I'd like to stay here next month for a couple nights. I'll be traveling with my service dog. Does anyone have experience staying here with their service dog? I'm curious to hear how your experience was. Did you feel welcomed and accommodated? Or did you feel like the property didn't want your service dog there? Keep in mind this is a legit medical alert dog, not someone's fake yappy little dog."
4550,Palace Station Hotel and Casino,Miyah B,,Dec 2018,,,How many miles are between the airport and palace station in las vegas?
4551,Palace Station Hotel and Casino,USAtravelgal26,"Crystal Lake, Illinois",Oct 2018,,,Wondering if the “seasonal” pool is still open thru October?
4552,Palace Station Hotel and Casino,DASDEB,"CORPUS CHRISTI,TX",Oct 2018,255,22,Anybody know if the Poker Bars use the light /ticket system to Comp your drinks. Thanks
4553,Palace Station Hotel and Casino,Shari S,"Omaha, Nebraska",Oct 2018,4,1,Hello! Do you have refrigerators in the room? My husband needs it for medicine
4554,Palace Station Hotel and Casino,Venture482441,,Oct 2018,,,Do you have to book a seat on the airport shuttle beforehand?
4555,Palace Station Hotel and Casino,oopsypoopsy,Southern California,Oct 2018,3,1,is there a resort fee to stay here?
4556,Palace Station Hotel and Casino,oopsypoopsy,Southern California,Oct 2018,3,1,is there a resort fee to stay here?
4557,Palace Station Hotel and Casino,Tami L,,Aug 2018,204,69,How far to strip
4558,Palace Station Hotel and Casino,Exaktoh,"Los Angeles, California",Jul 2018,73,25,"Hello, wondering how great is the King Suite? I was told by the hotel staff that it was renovated 3 years ago, there is inly one picture on the property website with not much info. Have you stayed at this suite, are the furniture and carpets old? Should I just cancel my reservation and book somewhere else? Thanks in advance"
4559,Palace Station Hotel and Casino,Zoey P,,Apr 2018,,,"Hi Hi, I also live in South Africa and would love to go to Las Vegas this time next year. Any advice on accommodation Vegas passes etc?"
4560,Palace Station Hotel and Casino,charles d,,Feb 2018,,,How to i get booked as a entertainer at palace station
4561,Palace Station Hotel and Casino,bdoan100,"Cincinnati, Ohio",Sep 2017,,,Where does the airport shuttle pickup for arriving flights? We are flying in on Frontier Air? Looks like we arrive at 'D' gate.
4562,Palace Station Hotel and Casino,Chicadin,"Detroit, Michigan",Jul 2017,131,114,Is it safe to take the shuttle from the strip to Palace Station? Do you have to be a hotel guest to use their shuttle? Is it safe to play at Palace Station?
4563,Palace Station Hotel and Casino,Victor,"Atlanta, Georgia",May 2017,,,Do the Tower floors have laundry rooms? If not is there laundry service and what is the turnaround time? (Staying for 25 nights)
4564,Palace Station Hotel and Casino,brink20556,"Las Vegas, Nevada",Apr 2017,,,Why do people say don't stay in the courtyard rooms?
4565,Palace Station Hotel and Casino,Imatreke C,,Mar 2017,,,What is the airport shuttle schedule? Is there a time it does not run?
4566,Palace Station Hotel and Casino,Joy N,,Mar 2017,,,How far is the Palace from the strip?
4567,Palace Station Hotel and Casino,Jessica R,,Mar 2017,1,1,Is your $100 deposit per day or is that just a flat fee for your entire stay???
4568,Palace Station Hotel and Casino,Melissa1234181718,"Coquitlam, Canada",Feb 2017,12,3,Just wondering what is happening with the renovations? Has anyone stayed here lately? We are booked for April in a courtyard room.
4569,Palace Station Hotel and Casino,Melissa1234181718,"Coquitlam, Canada",Feb 2017,12,3,Hi will be staying here in April. Booked a courtyard room now reading all the reviews wondering if we should upgrade? Any suggestions or advice would be appreciated.
4570,Palace Station Hotel and Casino,Alicia S,,Jan 2017,,,Is the pool open the end of February? How far is it to the strip? Is it walkable?
4571,Palace Station Hotel and Casino,Secondcrk,"Denver, Colorado",Jan 2017,174,105,Your property at the Elara? That does not make sense. Why are you at Palace station?
4572,Palace Station Hotel and Casino,Yvonne D,,Jan 2017,4,3,Are there hair dryers in the rooms please
4573,Palace Station Hotel and Casino,dave s,"Manchester, United Kingdom",Jan 2017,107,37,"Can you take your own drinks buy the pool ( no glass I'm sure ), and is there a reasonable lobby shop to buy some?"
4574,Palace Station Hotel and Casino,garciaalejandra757,"Los Angeles, California",Dec 2016,,,does there TVs have an HDMI connection?
4575,Palace Station Hotel and Casino,PookyPhy,,Dec 2016,,,Where can I get a place for the month of December for $400
4576,Palace Station Hotel and Casino,Canadamills,"Beja, Portugal",Nov 2016,4,,Is the free shuttle service available for late-nite arrivals at the airport? thanks
4577,Palace Station Hotel and Casino,Steve R,,Oct 2016,,,ive booked palace station next year can anyone advise me what it is like around the pool area in daytime
4578,Palace Station Hotel and Casino,Irina F,,Oct 2016,,,"Hi Gary! I am sorry to bother you but I am kind of nervous about my reservation, I just booked a courtyard room at the palace station for my holiday vacations but I just saw some pictures in here that gave me the creeps...was your room clean and neat? do I have to worry about bedbugs? how were the towels and accommodations? is ir a nice a hotel...or more like a motel?, how about the area...is it safe? how far is it from the strip? can I get there by foot or do I need a car? I am really sorry to bother you....I just have so many questions....Thanks in advance for your help! Sincerely Irina"
4579,Palace Station Hotel and Casino,Pat D,Quitman,Sep 2016,1,,What is the distance from your hotel to the MGM Grand?
4580,Palace Station Hotel and Casino,Born2Travel_Canada,"Ontario, Canada",Sep 2016,4461,46,Has anyone taking the free shuttle from the airport to Palace Station. Do these run on time and is there room for you luggage?
4581,Palace Station Hotel and Casino,Roger T,,Sep 2016,,,What are your condo fees and what do they include
4582,Palace Station Hotel and Casino,samasulikeit,"Gloucestershire, United Kingdom",Sep 2016,1,,How can I upgrade my room my partner has booked for us to get married and we r now using this as going on honeymoon here in March 2017
4583,Palace Station Hotel and Casino,JimH,"Plano, Texas",Sep 2016,269,77,I need to cancel a reservation? My confirmation has no contact information.
4584,Palace Station Hotel and Casino,jpowers1201,"Murrieta,CA",Jul 2016,6,1,Are there safes in the rooms?
4585,Palace Station Hotel and Casino,TRULYBLESSEDAT60plus,"San Diego, California",Jul 2016,182,84,Are refrigerators in every room?
4586,Palace Station Hotel and Casino,Ari R,,Jul 2016,,,We are going for my martial arts tournament. We have already booked the room and everything but I am close to weight. Since we aren't bringing a scale with us i need to know if there is one available. Also is there a sauna available for younger people? I'm 15.
4587,Palace Station Hotel and Casino,Jeffecentralcal,,Jun 2016,,,Are dogs allowed?
4588,Palace Station Hotel and Casino,P D,Trinidad,May 2016,3,8,Hello How often do the shuttles to the city run?
4589,Palace Station Hotel and Casino,Engin1,Harrisburg pennsylvania,Mar 2016,31,22,Any bed bug reports?
4590,Palace Station Hotel and Casino,Breighley S,,Mar 2016,1,,"Why is there no coffee maker, microwave, or a refridgerator? These are things that have been provided at EVERY hotel or motel I have stayed at, no matter how cheap or expensive. When asking the front desk about getting a small coffee maker in the room, the lady was very rude and insisted that we buy coffee through room service. Extremely disappointed at this pathetic attempt to force customers to pay for room service for COFFEE. I will not recommend this hotel to my many friends who will be coming to Las Vegas this year."
4591,Palace Station Hotel and Casino,Breighley S,,Mar 2016,1,,"Why is there no coffee maker, microwave, or a refridgerator? These are things that have been provided at EVERY hotel or motel I have stayed at, no matter how cheap or expensive. When asking the front desk about getting a small coffee maker in the room, the lady was very rude and insisted that we buy coffee through room service. Extremely disappointed at this pathetic attempt to force customers to pay for room service for COFFEE. I will not recommend this hotel to my many friends who will be coming to Las Vegas this year."
4592,Palace Station Hotel and Casino,Mohamed O,"Cairo, Egypt",Mar 2016,10,,"Has anyone ever got a reply to an inquiry sent thru Palace Station's site Contact-Us form? I made two separate reservations (each for 14 days) from July 6th to August 3rd 2016 thru a leading online booking site. When I came to know that the hotel does not accept reservations that exceed 14 days, I contacted the site thru which I made the reservation, and the support agent reassured me that there is no problem with my reservation. I'm currently trying to confirm this from the hotel itself but they are not replying to my submitted inquiries. Has anyone had a similar experience with this hotel. Do you think I should cancel my reservation with this hotel to avoid any possible trouble. An advice will be highly appreciated."
4593,Palace Station Hotel and Casino,Robert641,"Reading, United Kingdom",Nov 2015,3,3,Coming in November is the pool open
4594,Palace Station Hotel and Casino,lovetheOBX,new castle PA,Sep 2015,21,7,"hi, arriving on an early flight--don't expect to be able to check into a room @ 10am, but want to know if I will be able to hang out at the pool until check in? thank you!"
4595,Palace Station Hotel and Casino,ZeldaGatsby,"Stratford, Connecticut",Jul 2015,125,45,"Has anyone stayed in the ""courtyard"" rooms? They are 1/2 the price of Towers.......Thanx"
4596,Palace Station Hotel and Casino,annieh60,"Anderson, South Carolina",May 2015,53,54,Why on a 3 night stay was I charged $60.36 instead of the $50.13 I was quoted?
4597,Palace Station Hotel and Casino,annieh60,"Anderson, South Carolina",May 2015,53,54,"I just checked my account and for 3 nights I was charged $60.36, by my calculations it should have been $50.13. Any clue why I paid the extra $10? And they do not respond to email. Thanks"
4598,Palace Station Hotel and Casino,Ghap,,Mar 2015,,,What is the fitness center like at this resort?
4599,Palace Station Hotel and Casino,PostCommander,Los Angeles,Mar 2015,45,19,Any update if the Palace Station will be showing the Mayweather fight May 2?
4600,Palace Station Hotel and Casino,PostCommander,Los Angeles,Feb 2015,45,19,"Hello, I was courious if the Palace Station will be showing the Mayweather Vs. Pacquioa fight May 2?"
4601,Palace Station Hotel and Casino,Robert641,"Reading, United Kingdom",Feb 2015,3,3,What time of year do the pool open
4602,Palace Station Hotel and Casino,Robert641,"Reading, United Kingdom",Feb 2015,3,3,When do the pool open
4603,Palace Station Hotel and Casino,Charlie P,"Montreal, Canada",Feb 2015,16,16,Hi! I would like to know if the parking is really free? and if it's a good place to stay only one night?
4604,Palace Station Hotel and Casino,Glenda E,"Greeley, Pennsylvania, United States",Dec 2014,17,4,courtyard rooms-clean?
4605,Palace Station Hotel and Casino,Glenda E,"Greeley, Pennsylvania, United States",Dec 2014,17,4,How are the courtyard rooms rated
4606,Palace Station Hotel and Casino,Rosalina N,"Los Angeles, California",Aug 2014,,,"I have 3 room accommodations for 8/22-24, are these at the courtyard? I have read very bad reviews. Also, I read about the resort daily fees and the security deposits of 100 for @ room, so how much money is this going to cost me? Do you accept AAA discounts?"
4607,Palace Station Hotel and Casino,Rosalina N,"Los Angeles, California",Aug 2014,,,"I have three room reservations for the 8/22-24. I am worried because i read about the fees, tax, and security deposit that will be charged. How much money do I have to have? Does this hotel have AAA discounts?"
4608,Palace Station Hotel and Casino,Gabriel1EE,"Las Vegas, Nevada",Apr 2018,7,5,alguien me pudiera decir que precio tiene el parking por día?
4609,Palace Station Hotel and Casino,ROBBBY HOBBY,"Rome, Italy",Apr 2017,7,,il servizio navetta a che orari parte?
4610,Palace Station Hotel and Casino,Alice_Henri,"Taipei, Taiwan",Feb 2017,94,38,I have some question is there a shuttle bus of 2 lines? airport ↔ Hotel Hotel ↔ Strip is it free?
4611,Palace Station Hotel and Casino,Débora J,,Aug 2016,14,2,"The Hotel is safe ? I do not care about luxury, I want a place to sleep ONLY , but the Security worries me . It is worth paying a little more and staying in the tower ? Or there are no problems with the rooms in the courtyard ? They are much more affordable , but read some reviews and I was afraid ."
4612,Palace Station Hotel and Casino,Cath Royer,"Sherbrooke, Canada",Jun 2016,20,11,"Hi, Do you know if the complimentary upgrade it's free at this hotel? Bonjour, Est-ce que le complimentary upgrade est gratuit à cet hôtel? MERCI! THANK YOU!!"
4613,Palace Station Hotel and Casino,Ana Maria O,"Buenos Aires, Argentina",Feb 2016,13,1,desearia saber como llegar del aeropuerto al hotel y cual es la distancia al strip.
4614,Palace Station Hotel and Casino,さきまま,,Jan 2016,,,空港からホテルに行ける無料シャトルの乗り方を教えて下さい。 ホテルとストリップを結ぶシャトルの乗り場を教えて下さい。 ダウンタウンもあれば教えて下さい。
4615,Palace Station Hotel and Casino,Luis G,"Maracaibo, Venezuela",Aug 2015,75,4,"Buenas Noches Amiga. Puedes darme mas información sobre el transporte del aeropuerto al hotel ? horarios, tiempo de espera, como se reconocen, etc ?? Como es el horario del transporte de hotel al strip ? puedes ser mas especifica? Atento a tus comentarios Gracias Luis Gutierrez Venezuela"
4616,Palace Station Hotel and Casino,Luis G,"Maracaibo, Venezuela",Aug 2015,75,4,"Hola Amigo.! De acuerdo a tu comentario sobre el Hotel Palace Station, me gustaría saber los horarios del transporte del aeropuerto al hotel o es cada cierto tiempo?? Adicionalmente leí que el hotel tiene el servicio de traslado a la Strip... También tiene un horario? Mucho agradeceria tus comentarios. Saludos Luis Gutierrez Venezuela"
4617,Palace Station Hotel and Casino,virginiagerosa,"Vila Velha, ES",Jun 2015,,,Qual a diferença de preço entre o anexo e o Hotel principal.
4618,Palace Station Hotel and Casino,Taz M,,Dec 2014,8,,"Hi we have a reservation on your hotel, do you have an e-mail? Could you tell me please if there are 4 seating for the new years eve on your restaurant (and the menù) ? Regards Riccardo Zennaro Doddi"
4619,Palace Station Hotel and Casino,Bruna D,"Rio de Janeiro, RJ",Aug 2014,,,vocês recebem encomendas de hospedes ? cobram por isso ?
4620,Motel 6 Las Vegas - Tropicana,Thai32,"Blackpool, United Kingdom",Jan 2020,251,196,"Hi, do these rooms have a safe?"
4621,Motel 6 Las Vegas - Tropicana,Sara F,"Nelson, New Zealand",Sep 2017,,,Is there hair dryers in the room's? Thanks for your help :)
4622,Motel 6 Las Vegas - Tropicana,Jason Y,"Ardmore, Oklahoma",May 2017,14,27,Maybe a dumb question but do do they have taxis there like at the casino's or do you have to call one?
4623,Motel 6 Las Vegas - Tropicana,FREE2FLY247,"Duluth, Minnesota",Feb 2017,38,24,"Was curious to know if a person can request a ""pool room"" if purchasing a flight/hotel package through Expedia?"
4624,Motel 6 Las Vegas - Tropicana,453kris,"Laughlin,NV",Mar 2016,1,,Do you allow weekly parking and a shuttle to airport?
4625,Motel 6 Las Vegas - Tropicana,Allen C,San Pedro,Jul 2015,1,,Do the rooms have coffee or is coffee available in the lobby? Do the rooms have refrigerators? What's the nearest restaurant serving breakfast?
4626,Motel 6 Las Vegas - Tropicana,Marina c,,Dec 2020,,,Hola!! El hotel cobra resort fee?
4627,Motel 6 Las Vegas - Tropicana,Ailen C,,Feb 2020,,,"Hi, My flight is 9pm, does the hotel has luggage room to keep our luggages for free? Thansk"
4628,Motel 6 Las Vegas - Tropicana,gizmocica,"Szentendre, Hungary",Nov 2019,72,20,How can I get to the hotel from the airport? Is there any shuttle or uber?
4629,Mardi Gras Hotel & Casino,un0me,"Nantwich, United Kingdom",Feb 2022,168,162,Do the rooms have a coffee maker/kettle. Also do they have a freeshuttle to the strip/airport.
4630,Mardi Gras Hotel & Casino,un0me,"Nantwich, United Kingdom",Dec 2021,168,162,Do the rooms have a coffee maker or kettle? Also is there still a shuttle bus?
4631,Mardi Gras Hotel & Casino,Escape679566,,Sep 2020,1,,Is the restaurant open during the pandemic? I heard they have good happy hours.
4632,Mardi Gras Hotel & Casino,MrBishi,"Melbourne, Australia.",Mar 2020,42,58,"You are hilarious! Tell me, does Biff, the lawyer that drives an English car, want to venture down to the colonies? It would be my delight, as an ex Australian Army officer, to welcome, and make sure that he really enjoys his time, in the harshest country on earth! Do you think that his crappy attitude will help, in the middle of the outback? Heaps of sand, and not a person for hundreds of miles."
4633,Mardi Gras Hotel & Casino,Two_Es_NYC,"New York City, New York",Oct 2018,1,,Is the pool heated (if open in December)?
4634,Mardi Gras Hotel & Casino,barnseyl,"Rochester, United Kingdom",Sep 2018,2,,"Hi, does the swimming pool close for the winter, we’re traveling in two weeks and heard a lot of the pools close. Thankyou"
4635,Mardi Gras Hotel & Casino,dorothy1957,"Ladybank, United Kingdom",Aug 2018,19,9,"Do you know if you are able to hire a kettle at the hotel, thank you"
4636,Mardi Gras Hotel & Casino,oreo1969,"Cerritos, California, USA",Jul 2018,1,,"Please tell me what room you stayed in (or what area). I need the internet for work, and many reviews stated the wifi was not working. Thank you in advance."
4637,Mardi Gras Hotel & Casino,dorothy1957,"Ladybank, United Kingdom",Jul 2018,19,9,"Do we have to take our own towels to the pool, or are there towels at the pool, Also is the shuttle bus at the airport , or do we have to phone the hotel, thankyou"
4638,Mardi Gras Hotel & Casino,Phong T,,Jun 2018,1,,"When we booked rooms with u, does breakfast buffet included with room booked?."
4639,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",May 2018,30,33,What's the price of a pint of Bud: ar the bar in Mardi Gras
4640,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",May 2018,30,33,Hi what's the bar prices like in Mardi Gras For a pint of Budwiser please
4641,Mardi Gras Hotel & Casino,MrsDSurrey_UK,"Surrey, UK",Mar 2018,1,,What is the breakfast like. We have a package that includes breakfast. Thanks
4642,Mardi Gras Hotel & Casino,dorothy1957,"Ladybank, United Kingdom",Jan 2018,19,9,"Hi, is there tea / coffee machines in the rooms, thank you"
4643,Mardi Gras Hotel & Casino,Frank R,,Jan 2018,1,5,I stayed there but my jacket went missing in my room they said they would get a solution I am still waiting for the solution
4644,Mardi Gras Hotel & Casino,Ellh C,,Jan 2018,159,291,Hello. I am planning to stay in Mardi Gras. Hiw much are the Resort fees? Thank you
4645,Mardi Gras Hotel & Casino,Karen C,,Jan 2018,5,3,Is there a safety deposit box in the rooms or reception.?
4646,Mardi Gras Hotel & Casino,steview411,"Warrington, United Kingdom",Jan 2018,1062,28,I am scheduled to arrive at the airport at about 8.30pm. Does the shuttle bus just turn up at a specific time or do I have to call the hotel to arrange a pick up? Thanks
4647,Mardi Gras Hotel & Casino,MMMaddy007,"Hannover, Germany",Dec 2017,1,1,What time is check-in? Can we leave luggage at the front desk if we arrive before check-in time but want to go to the strip without carrying everything with us?
4648,Mardi Gras Hotel & Casino,MMMaddy007,"Hannover, Germany",Dec 2017,1,1,What time is check out?
4649,Mardi Gras Hotel & Casino,gembex,england,Sep 2017,6,10,Do the rooms have a kettle
4650,Mardi Gras Hotel & Casino,bdovel,"Lincoln, Nebraska",Jul 2017,,,Do you charge a resort fee?
4651,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Apr 2017,30,33,Hi is there wi fi in all rooms please we are staying with you for two weeks in May thank you
4652,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Feb 2017,30,33,Hi do you still have Terry works in the laundry pushing his barrow up and down he is from uk ?
4653,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Feb 2017,30,33,Hi do you still have Terry works in the laundry pushing his barrow up and down he is from uk ?
4654,Mardi Gras Hotel & Casino,kforrest00,"Kansas City, Kansas",Feb 2017,,,"We recently booked our vacation with you... only to find recent reports of roaches and bed bugs. Have those major issues been resolved? I have to admit, it is not comforting to see those reports."
4655,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Feb 2017,30,33,Is Jerrie still working at the bar also is Maria still in the breakfast room
4656,Mardi Gras Hotel & Casino,Michelle T,"Liverpool, United Kingdom",Feb 2017,35,11,We are looking at coming back for another holiday as we have always returned back to you over the past years we have been in Vagas love the staff especially Tim he was great last time we booked 3 rooms 6 adults we will be doing the same again looking now we see you charge a fee that isn't included in the price of our holiday and that come to $210 last time we were charged a breakage fee of $100 for the three rooms could we pay the $100 again for the 3 rooms otherwise it's $500 that we have to find thank you
4657,Mardi Gras Hotel & Casino,Ceenthia P,,Sep 2016,,,Hello their I wanted to know if theirs a extra fees for the room?
4658,Mardi Gras Hotel & Casino,dominikabernardova,"San Francisco, California",Sep 2016,,,"Hello, I would like to ask you how much they charge for locker for luggage ? And where the shuttle pick us up on the Airport ? Thank you so much,"
4659,Mardi Gras Hotel & Casino,Tbone,,Sep 2016,37,40,where do shuttle drop off at las vegas strip
4660,Mardi Gras Hotel & Casino,Carol G,,Jun 2016,14,9,do your rates include breakfast?
4661,Mardi Gras Hotel & Casino,raelax,"Moreton, United Kingdom",Feb 2016,26,29,Do the rooms have a safety deposit box
4662,Mardi Gras Hotel & Casino,lynnemal,,Feb 2016,,,Is there a kettle in the room
4663,Mardi Gras Hotel & Casino,pamelamarjorie,"Preston, United Kingdom",Sep 2015,2,4,Any coffee machines in rooms
4664,Mardi Gras Hotel & Casino,Kimberly,"San Diego, California",Aug 2015,24,5,"Hello! I just booked this hotel for a convention in October and I'm terrified with the reviews and pictures. Broken glass from cars broken into, cockroaches, peeling paint. Can you tell me if any changes or upgrades have been made? I'll take the hit and loose the money I've already paid for my sanity and safety! :("
