question_id,user,date,answer,votes
3769,BeaconSouthBeach,Jan 2018,"Bom Dia! Estamos ansiosos para hospedá-lo e sua família. No que diz respeito às suas perguntas. O Beacon oferece serviços de lavanderia de um terceiro, você só precisa preencher o formulário localizado em seu armário, guarde-o na recepção e providenciaremos tudo para você. No que diz respeito à água quente, você encontrará água quente todas as manhãs no segundo andar das 6h às 12h. Se você precisar de água quente fora dessas horas, entre em contato com a recepção e podemos lhe fornecer esse pedido. Mais uma vez, obrigado por escolher o Beacon Hotel e estamos ansiosos para ter em nossa propriedade. Se você tiver alguma dúvida adicional, entre em contato conosco.",0
3770,BeaconSouthBeach,Dec 2017,"Hello Amandine, The toiletries are for guests to use during their stay. We do not charge extra for guests to use them during their stay.",1
3771,BeaconSouthBeach,Dec 2017,"Hello Amandine, Thank you for your message. Beacon Hotel South Beach is located right on the famous Ocean Drive where parking can be difficult. We offer 24-hour valet parking for $25/night with unlimited in-and-out service available 24 hours a day. There are also a couple of options for self-parking: public parking garages can be located just two blocks away on Collins Ave and 7th street. There's also meter parking available along Ocean Drive, Collins, and Washington Avenue, but spots are in high demand. Mostly, you will find it's more convenient to valet your car, especially if you stay in South Beach during the weekend. Should you have any other questions, please do not hesitate to contact us at 305-674-8200.",1
3772,BeaconSouthBeach,Nov 2017,Beacon Hotel does not have a private section at the beach which means we do not offer beach service. We do provide complimentary beach chairs and towels for our guests to enjoy at the beach. We offer valet parking at $25/night with 24 hour service.,0
3773,BeaconSouthBeach,Nov 2017,Check-in time is after 3 pm and is guaranteed for 24 hours until the following day checkout time at 12pm.,0
3774,BeaconSouthBeach,Nov 2017,Maximum occupancy for deluxe double bedrooms are 4 total. There are no extra charges for 4 in a room.,0
3774,Silvia052013,Aug 2017,"No se ,comunicate con el hotel,saludos",0
3775,BeaconSouthBeach,Jun 2017,"Dear Guest, Beacon Hotel offers complimentary breakfast that is provided by The Place Restaurant, located outside directly in front of the hotel. While the hotel and restaurant are two separate companies, they do help each other in providing service for hotel guests.",0
3777,BeaconSouthBeach,May 2017,"Hola Silvia, El hotel no ofrece servicio de transfer, pero los taxis son la opción más popular de turistas y cobran una tarifa plana de $ 35 / cada trayecto. Por favor, déjenos saber si tienes más preguntas. Gracias.",1
3777,Julian G,Apr 2017,"Hola Silvia, no te lo puedo decir con certeza pero estoy casi seguro que no tiene servicio de transfer.",1
3777,Frenchiefries,May 2017,No servicio de transfert. Take a look to Miami Airport Website shuttle / taxi information - Beacon Hotel is in South Beach near Lincoln - Miami Beach Zone 4 taxi rate would be $32 flat rate for 1-5 people.,0
3777,Charo3005,Apr 2017,"Hola, no sé, nosotros no pedimos ese servicio.",0
3777,Silvia052013,Apr 2017,"Gracias,si ya me contesto el hotel que no",0
3778,BeaconSouthBeach,Apr 2017,"Hi Simen, Thank you for your email. Our rates for Deluxe King or Deluxe Double rooms may vary depending on the demand for the particular room type and how many of them remain in the inventory. Perhaps for your set of dates, double beds are in abundance and kings are close to being sold out. I would recommend booking according to your needs (affordability vs. bigger bed). Thank you again! Beacon Team",0
3779,BeaconSouthBeach,Jan 2017,"No tenemos nevera, pero tenemos minibars en las habitaciones. Son como neveras pequenas",0
3779,BeaconSouthBeach,Jan 2017,"Hola Denisse, Primero , me gustaría darle las gracias por haber elegido el Hotel Beacon en South Beach para su próxima visita a Miami. Debes saber que será un placer para asegurar que su estancia con nosotros sea una experiencia agradable y memorable. De acuerdo con su solicitud , claro que puede enviar paquetes a nuestro hotel. Por favor asegúrese de proporcionar la siguiente información : Beacon Hotel A la atención de : Invitado ( Nombre de Reservas ) Fecha De Llegada: 720 Ocean Drive , Miami Beach, FL 33139 EE.UU. Debido al espacio de almacenamiento , por favor, limitar la cantidad de artículos enviados a 5. Por favor, háganos saber si usted tiene otras preguntas y estaremos encantados de ayudarle . Esperamos su estancia con nosotros ! Atentamente,",0
3779,Denisse Z,Jan 2017,Muchas gracias por sus atentas respuestas,0
3779,Denisse Z,Jan 2017,Tienen refrigerador o nevera en las habitaciones?,0
3780,Maria Veronica C,Aug 2016,"No, no ,lo tiene pero dándoles una propina los chicos te estacionan el auto. Que la pases lindo!",0
3781,Javier S,Oct 2015,"Hello Claudia, To answer your question, if you are referring to resort fees, it is per room per night. We only charge an additional fee if 4 or more adults are staying in a deluxe double bedroom. Deluxe Kings are double occupancy only, meaning only 2 max. I hope this helped answer your questions to your satisfaction.",0
3782,Alexeis E,Oct 2015,"Saludos Jul_flight! Gracias por tu interes en el Beacon! Seria un placer en contestar cualquier pregunta que tengas. El Beacon si acepta paquetes por adelantado de nuestro huespedes. Cuando mande su paquete, le ayudaria mucho al hotel si toda la informacion del husped esta clara; como el nombre, dia de entrada y posiblemente cuantos paquetes. Gracias!",0
3782,MINEROBETICO,Oct 2015,"No, siento no poder ayudarle.",0
3782,gabriela g,Oct 2015,Si. Y lo recibieron y guardaron sin inconveniente,0
3782,MeEncantaViajar22,Oct 2015,"Yo envié a otro hotel, pero están muy acostumbrados a este tipo de envíos . Sólo avisé en portería que debía llegar algo y cuando llegó me llamaron para avisarme ! Es algo muy normal así que no debería haber problemas. Saludos",0
3783,Alexeis E,Sep 2015,"Greetings capucineCollioure, Firstly allow me to say a big thank you for your interest in The Beacon Hotel! There are companies through the entire Miami Beach area that provide the services you are inquiring about. Once you arrive, our staff will be more than happy to point you in the right direction and also assist you in the setting up for excursions. The prices are varied depending on the company! Kind Regards, Alex",0
3784,BeaconSouthBeach,Jul 2015,Hello and thank you for your message. If you book reservation directly on our website there will be no hidden fees nor booking fees. We also offer better rates for direct bookings.,-1 vote
3785,JOSÉ CARLOS GONDIM,Apr 2015,Somente uma cama king.,1
3785,Blbi,Apr 2015,"Estive recentemente no Beacon em um quarto com duas camas queen. Posso dizer que o quarto foi grande o suficiente para três pessoas com 6 malas grandes. O banheiro é pequeno, mas o quarto tem um tamanho suficiente para permitir a circulação, além de um closet onde podem ficar guardadas algumas malas. Estes quartos não tem vista para o mar.",1
3785,Javi S,Apr 2015,"Greetings from the Beacon Hotel, Mario. The average square footage for our deluxe doubles is about 250 square feet. If you would like more info regarding our rooms, please call us at 305-674-8200 and we will gladly assist you. Best regards, Javier Santamaria Revenue Manager Beacon Hotel",0
3785,Silviavalbert,Apr 2015,"O quarto que fiquei tinha uma só cama queem e quarto era pequeno e mesmo assim ficamos bem acomodados, o banheiro tb é bem pequeno mas reformado e o suficiente para nos.",0
3786,Wickie_carroll,Apr 2022,"Yes, they have cushions, umbrellas, tables, etc. Also have a very good and attentive attendant on the beach. There is a charge for the chairs. Once you check in with the attendant, they set everything up for you. There is also food/drink service on the beach.",0
3788,Luis Bonillo,Oct 2021,"Hey there!, are rooms were renovated, none of them has carpet.",1
3789,Luis Bonillo,Sep 2021,"Good morning traveler, we do have a mini fridge in the room. And one of the 2 swimming pools we have at the property is heated.",0
3790,Ashlee W,Aug 2021,It was probably Paul Mitchell Tea Tree,0
3791,emmajane7,Mar 2021,Adults only,1 vote
3794,Luis Bonillo,Jan 2021,"Good morning Cindy!, yes, as of now, we are an adults only hotel.",0
3794,J0hnV2,Jan 2021,"My understanding is yes, Adults Only, according to their website. However, I suspect hotels are taking all the business they can get these days. There were no young children during our stay but I’d call the property and confirm their policy before you book.",1
3794,Cutediane,Feb 2021,"Hello just booked directly, want to make sure that includes complimentary umbrella day use?",0
3795,vlrealtor,Jun 2020,"Hey! Thanks for the ?. I do not know the exact hours of the pool, however, most open around 7 to 8 AM and close somewhere around 9-10 PM. The infinity pool is opened for lap swimming as well. It is NOT heated so it tend to be a bit cool. I travel to South Beach frequently so if you have any questions about any of the other Hotels, please let me know. I had a great experience there so hopefully you will too!",0
3796,BlackpoolScotty,May 2020,Not much sun at the pool because of the hotel and trees however sea is 2 minutes from hotel so plenty of sunshine there 👍🏼,0
3797,babsrose,Nov 2019,"No, you need to take an Uber.",0
3797,BklynYank,Nov 2019,"Uber best option, about $17 from airport to hotel, depending on other events, traffic. About 20 min ride.",0
3797,amavicustomdesigns,Nov 2019,I . would take . an Uber pool or a . shuttle to . South . Beach.,0
3797,amavicustomdesigns,Nov 2019,it is probably best take an uber pool. It shouldn't be that much.,0
3797,Billyreveron,Nov 2019,This hotel does not offer transfers. Nothing comes with this room.,0
3798,Marsha W,Sep 2019,Parking is valet and not onsite. It takes about 15 minutes to retrieve your car.,0
3799,cas1411,Sep 2019,Yes. They will store your bags and there are rest rooms with showers available. They are very accommodating,1 vote
3800,dmlaitner,Apr 2019,"There is a resort fee of $35/day and it includes towels, beach chairs and umbrella. Parking was $40/day",0
3801,Crystal1942,Feb 2019,"It depends what package you have, I did not like the buffet in the National very much and we always went out or took a la carte !",0
3801,Marty K,Feb 2019,"First, My wife and I totally enjoyed our weekend at the National Hotel. I was attending a college fraternity reunion. We would clearly return to the National and its charm. As part of our package we were able to negotiate the daily breakfast buffet to $15++ per person and the beach lounge chairs were gratuitous, although it probably is not an issue as there appeared to be a multitude of available chairs without the presence of chair cops. We stayed in a cabana room and would admit that it would be difficult to squeeze a third adult in there. With so much to do in the area (Enjoy Lincoln St!) I wouldn't care much where I crashed. John and Martha",0
3801,JuneandChris,Feb 2019,Breakfast is optional you only pay for food you orderi never had to use more than 2 beds as i had a double room for 2 adults i cant answer question re adults and child accomodation sorry the pool area is loveky with no charges for sun loungers hope this helps,0
3801,diana p,Mar 2019,Sorry I can't help you with that question. I have only been a restaurant-bar guest and an admirer of their fabulous decor. (very good cocktails also),-1
3802,Tony H,Feb 2019,I thought it was a nice quiet hotel.,1
3802,Lion30,Mar 2019,"no issue, only if there is a private party at the pool, so then it could be that there is issue till midnight..otherwhise I would say quiet",0
3802,KellyC,Feb 2019,"It is a fairly quiet hotel. The only issue is the music from the Delano during huge weekends like Art Basel in early December, New Years eve, and Winter Music Festival in March. Other than that it is fine.",0
3802,deyedda,Feb 2019,I read about the same concern but we had no issue at all. And it was a Saturday night.,0
3803,Manuel R,Dec 2018,"Good Evening Louise R, I apologize for my delay in response and happy to hear your interest in The National Hotel and its inclusions. Unfortunately, we do not have a fridge nor a microwave in the rooms. We do however provide an iron in every room complimentary of course and an iron board as well. In regards to the coffee maker, the only rooms that include this feature are our Cabana Rooms facing the Infinity pool with a beautiful private balcony. Please see our pictures for a more clear view of the room I am referring to and thank you once again for your interest.",0
3804,KellyC,Dec 2018,"Oh, and there is an iron and ironing b board.",1
3804,KellyC,Dec 2018,There is a mini fridge. There is no coffee maker or microwave. There is a coffee bar in the lobby as well as a great coffee/pastry shop across the street - Rosetta.,1
3804,LittleMissJaberwocky,Nov 2019,Yes to all except the microwave.,0
3804,Rosette Cordero,Jan 2019,I was just a guest in the hotel restaurant.,0
3805,Freddy Gonzalez. Jr.,Dec 2018,"Dear Guest, The Cabana room is designed for two people. Our Cabana rooms offer either the Cabana with a King Bed or the Cabana with a Queen bed. Kind Regards, Mai B. Front Office Manager The National Hotel Miami Beach",1
3805,birdman142,Dec 2018,Yes considered an upgrade,1
3806,carlym757,Aug 2018,You can use the facilities until the room is ready. We didn’t get access until after 4 and neither did the others guests lounging by the pool. They said if the room was ready early we could access it and there was no mention of an additional charge.,0
3806,Jessica C,Aug 2018,THey will take your bags for you and allow you to use the full bathrooms in the basement by the workout area. You can use the pool and patio area until the room is ready.,0
3806,jgnau1010,Aug 2018,I did not experience it. Therefore I can not comment on it. My check in was right before 4:00 P.M.,0
3806,BoaKuo L,Aug 2018,We got there at 330. They told us the room was ready. Swiped our card and walked in on the painters.,0
3806,Michellehughes1970,Aug 2018,I don’t understand this? Is this meant to be for me?,0
3807,sad1312,Aug 2018,No free parking. I do not remember the price but there is only valet.,1
3807,Kiran R,Jan 2019,the parking was $43 valet parking a day,0
3807,Ann,Aug 2018,unfortunately no!,0
3808,huntresslove,Aug 2018,"No, there is no shuttle. Lyft was great though and more affordable than Uber.",0
3808,Ann,Jun 2018,No. They can call you a cab if you want. But über is cheaper.,0
3808,SKlaver,Jun 2018,"We had a rental car, so not sure.",0
3808,April W,Jun 2018,No. We took Uber from airport to hotel,0
3808,DoJH,Jun 2018,I do not know. We used Uber and it was fine and inexpensive.,0
3809,Philip Quinn,Jun 2018,35 dollars from airport but uber seems to be cheaper way to travel,1
3810,Alex A,May 2018,"Dear Lillybells, Thank you for your inquiry. Our Cabana rooms and suites do feature coffee makers for your convenience. You may also order with our In Room Dining and have food and drinks delivered to your room anytime between 7am until 10pm. It's also interesting to share with you the hotel is conveniently located in the heart of South Beach, an area where you should have no problem finding those items anytime, day or night. Let us know if we can be of any further assistance! We're looking forward welcoming you soon! Best regards, Alex A.",-1 vote
3811,Alex A,May 2018,"Dear Lillybells, Thank you for your inquiry. Our Cabana rooms and suites do feature coffee makers for your convenience. You may also order with our In Room Dining and have food and drinks delivered to your room anytime between 7am until 10pm. It's also interesting to share with you the hotel is conveniently located in the heart of South Beach, an area where you should have no problem finding those items anytime, day or night. Let us know if we can be of any further assistance! We're looking forward welcoming you soon! Best regards, Alex A.",0
3811,seneca676,May 2018,There is a drugstore right on the corner. Open 24 hours,1
3811,dem411,May 2018,"There is Walgreens two minutes away from the hotel where you can by milk. There is coffee in the room, but it is pretty expensive. They charge $2.50 per cup, I think.",1
3812,Yaser M,May 2018,"Incidental Charges are considered any extra charges that you have not already paid like your room and taxes. Usually we hold certain amount of money to cover potential Food & Beverage charges to the room, phone calls, parking, movies, etc. if nothing is charge to the room, the hold will be release on your card upon check out.",0
3813,ssdsoholondon,Jun 2018,Yes resort chairs are free on beach or around the pool,0
3814,bayphila,Apr 2018,Be careful when ordering any beverage. They charge 18% to any bill even if you order a soda.,1
3815,Travelbug-Eric,Apr 2018,"I don't drink coffee, so sorry can't answer that one, but I can say that when I booked our room on their own website there was no resort fee charged. I think resort fees should deemed illegal and they are in most countries around the world, but that's for another post.",1
3815,bayphila,Apr 2018,Not sure about the coffee thing but you should not be charged for the beach chairs if you are staying at the resort.,0
3816,Yaser M,Apr 2018,"Hello Helen We usually load rates a year in advance. This coming May 2018, we will have May 2019 rates available. The family Rooms are: 1 Room With 2 Double Beds and 1 Full Bathroom connected with 1 Room with 1 King or Queen Bed and 1 Full Bathroom. Both Family Rooms are available with a City View or an Ocean View. Book direct for best offers and perks.",1
3816,Helen C,Apr 2018,Do we need to book it as two rooms then or if we book a family room does that cover both rooms? Thanks,0
3816,Helen C,Apr 2018,Ok Thankyou il have a look in May,0
3817,frankr425,Feb 2018,There is no restriction on outside food and liquor in your room. There are two liquor stores close by. However liquor like everything else in South Beach is pricy. If possible purchase your liquor elsewhere.,1
3817,Jill L,Jun 2018,"We purchased alcohol, mixers and snacks at Walgreens which is a couple doors down and took it to our room without incident. We also brought deli sandwiches to and ate them in our room. We had a small refrigerator large/tall enough to hold a bottle of wine. A large (1.75 L) bottle of Bacardi rum was less expensive than 2 Bacardi and diet cokes at the bars.",0
3817,jcp250,Feb 2018,"I have seen this restriction at many hotels worldwide, especially in areas where room parties are likely to happen. The hotel wants the ability to reference their policy if something gets out of hand and they also don't want you sitting by their pool eating a panini from the restaurant across the street when they offer poolside food and beverage service. All very reasonable. I brought small anounts of food and beverages into my room from the outside on my recent trip and nobody even blinked. The hotel wants to please you and also maintain a safe environment by blocking the dudes with a cooler of Coors from having a wild party all night in their room.",0
3818,Tamasse,Jan 2018,"We stayed in the cabana rooms facing the huge pool. Great size and balcony. Loved it! I recommend those. We’ll definitely be back! No coffee machine in our room. Don’t think city view rooms have balconies. I saw an elevator in the lobby near those rooms. Great hotel, pool, & service...even the beach rental service!",1
3818,Fpny,Jan 2018,You won’t have the ocean or pool view. These rooms face Collins Avenue.might be noisy I don’t remember seeing a coffee machine. It should be in the descriptive,1
3818,toletour,Jan 2018,"Hello !!! The rooms with a view of the city, mean they are not only overlooking the sea, they are equally good rooms. You can request a coffee machine in your room when you arrive, if they are available they will deliver it. Good stay !!!",1
3818,Jill L,Jun 2018,Our room faced the ocean and pool. I think we had a coffee maker but I can’t be sure. We always purchased it from the restaurant in the lobby and they gave us “to go” cups.,0
3819,Fpny,Jan 2018,Yes they can ask when you book,0
3819,Cathy R,Jan 2018,I don't know since I wasn't in a cabana room or suite. My room didn't connect with another though. Just call the hotel and ask. I called them three times before I settled on staying there.,0
3820,TigersOR,Nov 2017,"It is per room,per night stayed. It can 've paid by cash or card at the hotel. can check in early for free,we arrived at 10:30 am and they let us hang out at the pool till room ready. Can get later check out but may be a fee. They can store your luggage,no charge ,just tip.",1
3820,Rodrigo R,Nov 2017,"Hi Dear, the resort fee is per room. I believe you can pay with cash. I paid mine with another card not with the card i had on file. I think the check in starts at 4 pm but if the room is available earlier in the morning there's no reason for them not to do it early. Good luck!!!",1
3821,David S,Aug 2017,"We had a tower suite with the sofa sleeper and the king bed, however I noticed there was another adjoining room to this suite that seemed to have another bedroom attached...and I would have preferred all three rooms because the sofa beds aren't comfortable---my kids slept on it but only after they fell asleep on my bed and I moved them :) The hotel is flawless however and the only reason I took that room and not the one you want is it wasn't available...the pool is twenty four hours and lovely for a late swim with the kids and heated:it's a stellar hotel and we shall return.",1
3822,Sasha305,May 2018,They are tile floors in the rooms next to the pool. I stayed at the National in June 2017.,0
3822,George a,Jun 2017,yes as i recall. the floors are tile. safe travels.,0
3823,TheNationalHotel,May 2017,"Hi twoscoopsicecream! Thank you for your interest in The National Hotel Miami Beach! The Renoma Suite, located on the first floor of our Cabana Wing, is a beautiful Suite redesigned by French Artist Maurice Renoma. The Suite comes with a King Bed in the master bedroom, and a Queen Sleeper sofa in the living room, that can definitely accommodate a 16 year old. Looking forward to seeing you for your next trip in Miami Beach! The National Hotel Family.",1
3824,Yaser M,May 2017,"Hello and Greetings from Sunny Miami Beach 1. The Cabana Suite comes equipped with a King Size Bed, a Queen Pull-Out Sofa Bed, 1 Full Size bathroom with a double Vanity and a separated Half Bathroom. The Cabana Suite also features an oversized Balcony overlooking the 205 Ft Infity Pool. 2. The Tower Suite comes equipped with a King Size Bed, a Queen Pull-Out Sofa Bed. Two (2) Full Size Bathrooms and 2 Full Size Closets. The Tower Suite does not have a Balcony but they are located on the Top Floor of the Historic Tower featuring stunning Views of the Beach and the Atlantic Ocean. I hope this information help you on making your decision. Looking forward seeing you in August. The National Hotel Family",4
3825,TheNationalHotel,Apr 2017,"Hi NoParoQuieto! Thank you for choosing the National Hotel for your upcoming family trip to Miami! As mentioned by some of our travelers, the National Hotel Miami Beach is a perfect location for family vacations, we welcome families, couples or individuals to enjoy our beautiful location, our 2 pools and our beach services. Although the hotel prime location is in the heart of vibrant South Beach, the hotel is a true Oasis of peace and has retained some of the charm from the 1939 era, when it was built! We truly believe you, your wife and your two daughters will have a wonderful time with us! See you soon!",0
3825,Dan M,Apr 2017,"You are going to have a great time. An excellent mix of Families, couples and individuals at this hotel. And They will treat you and your entire family like royalty. Despite Miami's party reputation - Miami is really for everyone. Plenty to do, plenty to see for the whole family. Enjoy !",1
3825,Jim,Apr 2017,definitely families when we visited in October. no worries,1
3825,LeylandTitan,Apr 2017,No it was a good mix of couples and families when we visited. It might not be same at all times of the year though.,1
3825,BenN,May 2017,There were other families with kids in the hotel at the time when we stayed there.,0
3825,npan82,Apr 2017,"You don't have to worry. I always see families with kids at this hotel. It's not a party hotel at all. You'll be just fine and I'm sure the kids will enjoy it as well, especially the pool! Don't forget you get access to the sagamore pool as well. Enjoy your vaca!",0
3825,on2thenext1-SM,Apr 2017,No it's a good mix of people. Mostly families by the pool.,0
3825,callmaniac,Apr 2017,"There seems to be a good mix of families and singles. In fact, the second pool in the back is shallow and I saw kids in it all the time. Enjoy Miami Beach!!!",0
3825,callmaniac,Apr 2017,"There seems to be a good mix of families and singles. In fact, the second pool in the back is shallow and I saw kids in it all the time. Enjoy Miami Beach!!!",0
3826,TheNationalHotel,Mar 2017,"Hello Clewis71114! Thank you for your interest in the National Hotel Miami Beach! As part of our check in procedure, we authorize $100 per night for incidentals on your credit card. This is solely an authorization and not a charge, and it is released at check out. You are welcome to provide the amount of incidental in cash, but will still need to provide a valid credit card to place on file. Hope this helps, let me know if you have any other question, see you soon!",0
3826,evanspeggy,Mar 2017,Yeah I don't think I was charged a resort fee either,0
3826,Jim,Mar 2017,"I don't believe we were charged a resort fee,",-1
3827,TheNationalHotel,Mar 2017,"Hello Kelly E! Thank you for choosing The National Hotel Miami Beach for your upcoming trip to Miami Beach! As Cynthia90405 beautifully answered, we always do our best to accommodate early check in! Please feel free to call us to let us know what time will you be arriving so we can do our best. If a room is ready when you arrive, we will be happy to check you in at no extra charge! If not available, we can store your luggage while you enjoy the property and both our pools and beach! See you soon!",1
3827,pard76,Mar 2017,"yes, we arrived around 10:30am from MIA and they allowed us full reign of the pool and beach area, and were told they would call us on cell when room was ready. They stored our bags. No worries..Enjoy.",2
3827,Cynthia90405,Mar 2017,We arrived at 10 in the morning and they were totally accommodating and gave us a room even! The front desk staff were amazing!,1
3828,TheNationalHotel,Mar 2017,"Hi threepuppies, JulieTphiladelphia and Luckydog17! Thank you all for your interest in our hotel! The National Hotel Miami Beach is a non smoking hotel, it is prohibited to smoke in any of the rooms or inside. However, it is allowed to smoke on the outside areas and by the beach, which is public. As far as music, we have soft music in our lobby area and during daytime, we have entertaining music by our pool. See you soon!",0
3828,JulieTphiladelphia,Mar 2017,"I believe there are pool parties this week as the Music Fest continues. I don't think I saw anyone smoking cigarettes, although I sure did smell a lot of other herbs ha ha",1
3828,Luckydog17,Mar 2017,Yes music I have no idea on smoking I don't smoke,1
3828,PebleBeach7thGrn,May 2017,"The music truly is kept quiet and mellow, so there's no need to worry.",0
3829,TheNationalHotel,Mar 2017,"Hello again Shiemah K! :) Our Ocean View rooms do not come with a balcony, however some of them feature breathtaking ocean front views! If you prefer having a private balcony, I do recommend reserving one of our Poolside Cabana Room, slightly larger and all with a private balcony overlooking our beautiful Infinity Pool! Thank you!",0
3830,TheNationalHotel,Mar 2017,"Hello Shiemah K! Thank you for choosing the National Hotel Miami Beach! Based on availability, we might be able to provide a free upgrade as our Birthday gift to you! Please feel free to call us and let us know the name on the reservation so we can be ready when you arrive! Thank you! :)",0
3831,TheNationalHotel,Mar 2017,"Hi Kay R! Thank you for choosing the National Hotel for your upcoming trip to Miami Beach! All of our rooms have been recently renovated, the main difference in the Ocean View rooms and the Poolside Cabana room is the view, one is Ocean View and the other mainly Pool View with some partial Ocean Views. The Cabana rooms all come with a private balcony and are closer to the pool and beach access, they are also slightly larger. Feel free to visit our website for room information and pictures! Thank you!",0
3832,TheNationalHotel,Mar 2017,"Hello EasyBird69, thank you for your interest in our property! As jelyapt mentioned, we do have a separate building along our Infinity Pool (the longest in South Beach), with over 30 premium rooms which all come with a private balcony, overlooking the pool. Some even feature partial ocean views depending on the location! Thank you!",0
3833,TheNationalHotel,Jan 2017,"The National Hotel Miami Beach Is a pet friendly hotel. The pet must be less than 25 pounds, remain on a leash at all times and must not be left unattended in the room. Our Concierge team is able to arrange pet sitting services if required. Any damage caused to the room and/or any other area of the Hotel by the pet is the responsibility of the guest. A onetime fee of $150 will apply for the stay. Pets staying at the hotel is subject to advance reservations. Please e-mail the hotel to confirm your pet will be staying with you.",0
3834,TheNationalHotel,Jan 2017,"Hi AmyJackson1! Thank you for your question and your interest in our property. Our Infinity Pool, the longest pool in South Beach, and our Leisure Pool, which is heated, are both open 24h a day. You can enjoy a relaxing swim anytime of the day or night! Please feel free to contact us directly for more information, Best regards Nicolas",1
3835,Yann C,Nov 2016,"Hi Sanjeev, Please feel free to contact our concierge by email. We would be more than happy to see how we can organize a coffee maker in the room when you decide to book with us. Kind Regards Yann",0
3836,Jim,Nov 2016,"I believe they told me about 350 sq ft, they are very comfortable.",0
3837,callmaniac,Oct 2016,Koala There were no shades in our cabana room. There were baton drawn draperies on two separate tracks. The drapery closest to the window was sheer fabric and the second drapery was a fabric with a black out liner on the back. My guess is that the tracks are Kirsch Architrac. If you were in a tower room then perhaps there were actually shades in those windows. You can get the same effect with a sheer roller shade in the back and a roman shade with blackout fabric in the front but my guess is that they were custom made for the hotel by a workroom in Miami. I would try calling the hotel and ask Natalya. If she doesn't know she will attempt to get the details for you.,1 vote
3838,Sassy4421,Sep 2016,Valet parking,1
3838,Marti S,Sep 2016,"As stated above, the only parking at the hotel is $40 per night. This is valet and allows in and out privileges. We always drop our luggage off and park at the Lincoln Road Mall garage which is on 17th street. I know it was $20/day and worth it.",1
3838,MIchelle1234x,Nov 2016,Hi Shane so sorry just seen this but yes there is valet parking which we found expensive but there are many cheaper car parks nearby you can download an app for this,0
3838,MIchelle1234x,Nov 2016,Hi Shane so sorry just seen this but yes there is valet parking which we found expensive but there are many cheaper car parks nearby you can download an app for this,0
3838,MIchelle1234x,Nov 2016,Hi Shane so sorry just seen this but yes there is valet parking which we found expensive but there are many cheaper car parks nearby you can download an app for this,0
3838,iliketennis,Sep 2016,Yes the hotel offers valet I believe it was around $40.00 There are other parking options nearby as well. We only stayed a weekend so I did not mind the valet as I always feel my car is safe. If I was staying longer I would probably choose an alternative . The hotel is beyond incredible !! Enjoy,0
3838,beachfun40,Sep 2016,Yes there is parking at the hotel but I think one or tow blocks down I believe 16th St there is public parking all day parking for $16 at the hotel will probably be over thirty.,0
3839,William D,Sep 2016,"No, and it is a long ride, Uber is your cheapest option.",1
3840,o m,Aug 2016,They do provide everything.,0
3841,Yaser M,Jul 2016,"No, all the Cabana Rooms and Suites have oversized showers with handheld and regular shower faucets Some rooms and suites in the Histiric Tower have bathtubs.",0
3841,MAC23,Jul 2016,"No, just a huge stand up shower",0
3842,tomcat1011,Jul 2016,It's in the heart of everything so youre basically on the strip. It's one block over to the iconic ocean drive I love having breakfast at Puerto Sagua 701 Collins ave the best food in Miami as well as coffee.,2
3843,Charlie P,Mar 2016,"The beach is literally out the back of the hotel, lots of chairs and chaise lounges around the pool area, also available at the beach.",1
3844,Charlie P,Mar 2016,"Yes, they do, there is a bar out by the pool with food service, and they will come to the beach to take orders and deliver.",1
3845,Jim S,Mar 2016,"We upgraded to one of these rooms on our trip there and it was very nice - ours had a king bed and we were on the second floor so it was a balcony overlooking the long pool,. This made for easy access to the pools and beach along with the ocean walk which is where we spent most of our time.",1
3845,Debbie M,Mar 2016,"These are rooms that run the length of the pool. They have huge double beds (ours did) but maybe can be made into twin beds, if you require. The rooms are a nice size, and you have a private terrace with lounge chairs and a table. It is private, but not blocked off. It is really nice as you can go to the pool or beach in your swimsuit and not have to walk through the lobby or take an elevator. You can sit outside and get bar service as well. Really nice choice as you are right on the beach.",0
3845,LovinithereinNC,Mar 2016,These are the nicest room in the Hotel. They run the length of the long lap pool.,0
3846,Yaser M,Dec 2015,"Hello and greetings from Miami Beach Unfortunately the Hotel was built on the 30's / 40's and without an onsite parking facilities. We offer Valet Parking Service at $ 40.00+Tax per night with unlimited in and outs privileges every 24Hrs. Other than this service, they are some Public parking with in 3-5 blocks of the Hotel at a per-hour rate as well as overnight Best Regards",0
3847,Yaser M,Nov 2015,"Hello Dear Guest We prefer for you to book the number of guest staying in the same unit, this way, you will be booked on the proper room type. In this case a Room with 2 Double Beds (Full Size) or a Suite with a King Bed and a Queen Sofa Bed See you soon",0
3848,Yaser M,Nov 2015,A la Carte Menu for Breakfast around $16- $20 Breakfast Buffet Saturdays and Sundays $ 25.00 Best Regards,0
3848,mfart,Oct 2015,We did eat the breakfast buffet. It was included in our price of the room. It was ok not worth the 20 they were charging on the weekend.,0
3848,Rachael M,Oct 2015,Breakfast buffet on Saturday and Sunday in Hotel for $25 .. I didn't see much action for this while I was there nor did I attend the buffet,0
3848,picky-travaller,Oct 2015,"Hello, we did not have breakfast at the hotel. From the menu, it is reasonably priced.",0
3848,Cinziaxox,Oct 2015,Hello. We didn't stay in the hotel for breakfast as there is a restaurant right in front called Dolce that makes amazing breakfast. So I wouldn't know the hotel price,0
