id,hotel_name,user,city,date,contrib,help_votes,question
3795,"National Hotel, An Adult Only Oceanfront Resort",Lily J,"San Francisco, California",Jun 2020,,,Hi! I am planning a trip for this winter and I'm wondering at what time does the pool open each day? Thanks!
3796,"National Hotel, An Adult Only Oceanfront Resort",janepL6352BA,"Heddon-on-the-Wall, United Kingdom",May 2020,74,48,"Hello, Does the pool get plenty of sunshine in January please ? Thank you 😄 ."
3797,"National Hotel, An Adult Only Oceanfront Resort",ALtravel1223,"Carrboro, North Carolina",Nov 2019,42,88,"Anyone get airport transfers from the hotel? If so, how much? Thanks!"
3798,"National Hotel, An Adult Only Oceanfront Resort",Vickidob,"Norwich, United Kingdom",Sep 2019,401,115,Is the 40$ parking onsite..going tomorrow and want to make sure I know what I am doing!?
3799,"National Hotel, An Adult Only Oceanfront Resort",Vickidob,"Norwich, United Kingdom",Sep 2019,401,115,Staying here for 1 night during a Florida trip...wanting to make the most of the days so although check in is t until 4 can you arrive early and use pool/beach??
3800,"National Hotel, An Adult Only Oceanfront Resort",KiwiLov,"New York City, New York",Apr 2019,45,11,Is there a resort fee? How much is the parking?
3801,"National Hotel, An Adult Only Oceanfront Resort",dubess,"Durham, North Carolina",Feb 2019,52,4,I noticed that the hotel charges a fee of $25/adult for the buffet breakfast - is this a daily fee? How much do additional beach loungers cost (need 1 extra)? The room with 2 double beds shows up to 3 guests but one has to be a child? I can't put 3 adults in a 2 bed room?
3802,"National Hotel, An Adult Only Oceanfront Resort",janet K,,Feb 2019,,,Hello! I was planning on staying here in February with my husband and 2 children in a cabana suite. I am concerned about the noise levels will this be an issue?
3803,"National Hotel, An Adult Only Oceanfront Resort",Louise R,"Los Angeles, California",Dec 2018,20,38,Please can you tell me if rooms have coffee maker fridge microwave and iron ?
3804,"National Hotel, An Adult Only Oceanfront Resort",Louise R,"Los Angeles, California",Dec 2018,20,38,Please can you tell me if rooms have coffee maker fridge microwave and iron ?
3805,"National Hotel, An Adult Only Oceanfront Resort",xraymott,"Madrid, Spain",Dec 2018,184,33,I’m visiting over Christmas. Booked ocean view room. Does anyone know if Cabana rooms accommodate 3? - wasn’t offered one for our group when booking with an agency. Are they considered an upgrade from ov?
3806,"National Hotel, An Adult Only Oceanfront Resort",richardryans2017,,Aug 2018,1,1,"Did they charge you to get into the room early when it clearly says check in starts at 4pm. I can't imagine that you would really be complaining that they tried their best to get you into the room early. I can understand the the overbooking, as that is unacceptable."
3807,"National Hotel, An Adult Only Oceanfront Resort",BoaKuo L,,Aug 2018,2,1,Is there free parking for your guest?
3808,"National Hotel, An Adult Only Oceanfront Resort",James S,"Carlstadt, New Jersey",Jun 2018,,,Hi Does National offer Airport transportation to and from Airport?
3809,"National Hotel, An Adult Only Oceanfront Resort",James S,"Carlstadt, New Jersey",Jun 2018,,,Airport transfer
3810,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,May 2018,207,5,Where can we buy a jug near hotel and milk etc as no coffee in room
3811,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,May 2018,207,5,Where can we buy a jug near hotel and milk etc as no coffee in room
3812,"National Hotel, An Adult Only Oceanfront Resort",kodell12,"Ware Shoals, South Carolina",May 2018,,,What services is covered by the incidental charge?
3813,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,Apr 2018,207,5,After reading the reviews I am wondering 1/ why do I have to pay for coffee in our room 2/why do we get charged resort fee then have to pay again for beach chairs
3814,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,Apr 2018,207,5,After reading the reviews I am wondering 1/ why do I have to pay for coffee in our room 2/why do we get charged resort fee then have to pay again for beach chairs
3815,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,Apr 2018,207,5,After reading the reviews I am wondering 1/ why do I have to pay for coffee in our room 2/why do we get charged resort fee then have to pay again for beach chairs
3816,"National Hotel, An Adult Only Oceanfront Resort",Helen C,"Wakefield, United Kingdom",Apr 2018,35,64,When will next year’s May prices be out? Also do any of the 2 bedroom family suites have ocean view? Thanks
3817,"National Hotel, An Adult Only Oceanfront Resort",SaraGoldfarb,"Brooklyn, New York",Feb 2018,37,33,"Can you please clarify your restrictions on Outside Food and Beverages? I just saw this in the fine print of my reservation - In order to maintain a safe environment, The National Hotel prohibits coolers, boxes, or other containers for the purpose of transporting food & beverage on property. In addition, all outside food & beverage is also prohibited in all hotel outlets including our pool area. Can I bring small items from outside restaurants into my room? Can I store a bottle of liquor in my room? There is a fridge in the room, correct? I've never seen this restriction before, and I never saw it while making my reservation today. Only in the confirmation."
3818,"National Hotel, An Adult Only Oceanfront Resort",Lillybells,,Jan 2018,207,5,Hi We have just booked with you to stay 9-13 June. Do the rooms have a coffee machine ? We also upgraded to a city view does that mean we will not get a room in the stairwell ? Thank you :)) looking forward to it !!
3819,"National Hotel, An Adult Only Oceanfront Resort",Sarah O,"Boston, Massachusetts",Jan 2018,21,10,Do any of the Cabana rooms and/or suites connect with one another?
3820,"National Hotel, An Adult Only Oceanfront Resort",ja_514,"Montreal, Canada",Nov 2017,2,7,Hello - two questions here: 1) Is the resort fee per room or per person staying? Can that be paid cash or does it need to be paid on the card the reservation was made? 2) How is early and late check-in? We are coming in on an early morning flight and leaving on a late-night flight (not the most ideal but we had to make due) Thanks!
3821,"National Hotel, An Adult Only Oceanfront Resort",cathrynwarren,"Ottawa, Canada",Aug 2017,,,We were looking at booking the Penthouse Tower suite for an upcoming trip but we have two children. Are you able to accommodate children in this room? No other suites are available for the date we are looking at and we would really love to stay in this room. If this is not possible are there adjoining rooms? Thanks very much. Cathryn
3822,"National Hotel, An Adult Only Oceanfront Resort",Elsa M,,Jun 2017,,,"Hi there, we are coming and staying in the cabana room , are they all newly renovated? Some websites had that advertised. Also what floor are those rooms usually on in that building"
3823,"National Hotel, An Adult Only Oceanfront Resort",twoscoopsicecream,birmingham,May 2017,34,,"Hi, does the Renoma suite accommodate a 16 year old on a sofa bed please?"
3824,"National Hotel, An Adult Only Oceanfront Resort",Ellis S,,May 2017,,,We are looking to visit in August w/ a group of 4 in either the Cabana Suite or Ocean View Suite- both of which have sofa beds. Do those two rooms come w/ 2 bathrooms (or a full and half bath)? I cannot tell by the photos. Thanks in advance!
3825,"National Hotel, An Adult Only Oceanfront Resort",NoParoQuieto,"Buenos Aires, Argentina",Apr 2017,23,29,"Hi, I booked a room for 10 nights with my wife and two daughters (ages 5 & 2) and wanted to know if families frequently stay at the hotel or if we`ll be an exception. Please be honest since I really don't want to be the only family among a bunch of bachelors hanging out at the pool!"
3826,"National Hotel, An Adult Only Oceanfront Resort",Christine L,Montgomery,Mar 2017,1,4,What is the incidental charge per night?
3827,"National Hotel, An Adult Only Oceanfront Resort",Kelly E,"Galloway, New Jersey, United States",Mar 2017,3,1,We will be arriving on an early flight. Will we be able to access the beach and pool areas?
3828,"National Hotel, An Adult Only Oceanfront Resort",threepuppies,"Highland Village, Texas",Mar 2017,51,49,"We would be staying during the week. Is there music at the pools during the week? Also, is smoking allowed anywhere on the property?"
3829,"National Hotel, An Adult Only Oceanfront Resort",Shiemah K,,Mar 2017,,,Hello do the ocean view rooms have balconies?
3830,"National Hotel, An Adult Only Oceanfront Resort",Shiemah K,,Mar 2017,,,Hello I'm staying there for my birthday checking in on march 16th are there any free room upgrades?
3831,"National Hotel, An Adult Only Oceanfront Resort",Kay R,"Raleigh, North Carolina",Mar 2017,7,3,"Hi, I'm going to the National in a couple weeks. Do you think the ocean view or a cabana room would be better? Thanks! Kay"
3832,"National Hotel, An Adult Only Oceanfront Resort",EasyBird69,"New York City, New York",Mar 2017,192,,Do any of the rooms have balconies?
3833,"National Hotel, An Adult Only Oceanfront Resort",Natalie G,,Jan 2017,12,5,I travel with 2 yorkie 2pounds and 7pounds . Do you charge for dogs?
3834,"National Hotel, An Adult Only Oceanfront Resort",AmyJackson1,,Jan 2017,22,,Just wondering what the pool hours are? Some hotels close their pool at sunset. Their website doesn't state the hours. Thanks!
3835,"National Hotel, An Adult Only Oceanfront Resort",Sanjeev K,,Nov 2016,,,Is really no coffee maker available in the room? we plan to book this hotel for 2017 January.
3836,"National Hotel, An Adult Only Oceanfront Resort",Dee D,"New York City, New York",Nov 2016,2,2,how many Square feet is the standard King city view room?
3837,"National Hotel, An Adult Only Oceanfront Resort",koula,"Scottsdale, Arizona",Oct 2016,41,12,I stayed at the national in September. I loved the window shades In my room. I've never been in a hotel with double shades. I would love to get those for my house. Where they especially made for the hotel? Can I get any info on the shades. Thank you
3838,"National Hotel, An Adult Only Oceanfront Resort",Shane P,"Midsomer Norton, United Kingdom",Sep 2016,23,8,Is there parking available to the hotel?
3839,"National Hotel, An Adult Only Oceanfront Resort",koula,"Scottsdale, Arizona",Sep 2016,41,12,I will be arriving on Wednesday. Is there a shuttle bus I can get from the airport to the hotel?
3840,"National Hotel, An Adult Only Oceanfront Resort",Deirdre L,"Centreville, Virginia",Jul 2016,14,6,"Wondering if, in addition to shampoo/conditioner, etc. that you provide in your rooms, do you provide a Hair Dryer? Thank you!"
3841,"National Hotel, An Adult Only Oceanfront Resort",Moises T,,Jul 2016,6,,Is there a bathtub in the Cabana king size room?
3842,"National Hotel, An Adult Only Oceanfront Resort",Meisha C,,Jul 2016,12,1,"Hello, how close is the hotel to the strip.. This will be my first time coming to Miami and I'm looking for a place where I can stay and get to the strip easy."
3843,"National Hotel, An Adult Only Oceanfront Resort",cracrafortravelin,,Mar 2016,1,,"How far of a walk is it to the beach? And, are sun chairs available around any of the pools?"
3844,"National Hotel, An Adult Only Oceanfront Resort",Bjkb623,,Mar 2016,1,3,"Does the National have drink and/or food service, where they will bring it to you on the beach?"
3845,"National Hotel, An Adult Only Oceanfront Resort",Bjkb623,,Mar 2016,1,3,What it exactly is a double room pool side cabana ? Two bed? Two room? And does it have a balcony or terrace
3846,"National Hotel, An Adult Only Oceanfront Resort",Becky R,"Birmingham, United Kingdom",Nov 2015,7,5,"Hi, Do you have a parking lot?"
3847,"National Hotel, An Adult Only Oceanfront Resort",Kris,"Bettystown, Ireland",Nov 2015,20,4,Hi! I m looking to book room in your hotel. We are family 2 adults with two kids. I m just wondering about booking...do I need to book double room for 4 adults? or I can book 2 adult? Thanks!
3848,"National Hotel, An Adult Only Oceanfront Resort",Campanita77,"Buenos Aires, Argentina",Oct 2015,78,68,Hi I would like to know which is the breakfast price?
3849,"National Hotel, An Adult Only Oceanfront Resort",Sanadshad,"New York City, New York",Oct 2015,39,12,"Is the pool under construction? If so, when will it be finished?"
3850,"National Hotel, An Adult Only Oceanfront Resort",Rachael M,"Hartford, Connecticut",Sep 2015,2,6,I will be coming in for a 4 night stay and wanted to know how the chairs are for the pool area? are there alot of places to lay out by the pool. it doesnt show much in your pictures...
3851,"National Hotel, An Adult Only Oceanfront Resort",Jeannie C,"New York City, New York",Aug 2015,102,,Does this hotel have balconies?
3852,"National Hotel, An Adult Only Oceanfront Resort",Chris F,,Jul 2015,2,9,Hi does this hotel have a car park? cheers chris
3853,"National Hotel, An Adult Only Oceanfront Resort",sarah m,"Farmingdale, New York",Jul 2015,3,3,I booked a 2 double bed room for a 3 night stay … There will be 4 of us (girls in our 20's) staying in one room… I heard the rooms are small here- will it be too cramped?
3854,"National Hotel, An Adult Only Oceanfront Resort",wanda L,"Royal Palm Beach, Florida",Jul 2015,,,"I will be traveling from out of town to spend the day at the beach but also wanted access to a pool that would be close by. Do you offer day passes? It would be for a family of 5, 2 adults and 3 kids. Thank you!"
3855,"National Hotel, An Adult Only Oceanfront Resort",Michael S,,Apr 2015,,,What is the gym like? I can't find any pictures.
3856,"National Hotel, An Adult Only Oceanfront Resort",A Tripadvisor Member,New York,Mar 2015,3,,looking at your room amenities I see you do not offer in room coffee. can a coffee pot be supplied?
3857,"National Hotel, An Adult Only Oceanfront Resort",Dave M,"Westfield, New Jersey",Feb 2015,1190,136,"We will be staying there in late March. We know there are many, many nearby restaurants on Lincoln, etc and would welcome suggestions from informal places for coffee or lunch to good dinner options, Thanks"
3858,"National Hotel, An Adult Only Oceanfront Resort",Cruiser17789609925,,Feb 2022,,,"Hallo, do you have Buffet Breakfast or a la Carte? Thanks"
3859,"National Hotel, An Adult Only Oceanfront Resort",CamilaPetry,"Florianopolis, SC",Mar 2020,27,47,"Which bedrooms have bathtub? I want to book a double bed with ocean view, but only if it has a bathtub"
3860,"National Hotel, An Adult Only Oceanfront Resort",arass,"Perugia, Italy",Oct 2019,344,37,Is the Cabana room noisy???
3861,"National Hotel, An Adult Only Oceanfront Resort",Ana O,"Porto Alegre, RS",Jun 2019,403,147,Qual preço do café ? Como funciona a taxa resort ? Paga por pessoa ou por apto ? Da pra reservar com café da manhã ? Vale a pena se hospedar neste hotel ?
3862,"National Hotel, An Adult Only Oceanfront Resort",Ana O,"Porto Alegre, RS",Jun 2019,403,147,Qual preço do café da manhã ?
3863,"National Hotel, An Adult Only Oceanfront Resort",Delfina R,,Mar 2018,3,5,Hola reciben paquetes de amazon???
3864,"National Hotel, An Adult Only Oceanfront Resort",MigueleMunoz,"San Miguel de Tucuman, Argentina",Feb 2018,14,24,Hola. Quisiera saber si las habitaciones cuentan con una mini heladera. Tambien si tiene yacuzzi con agua caliente en la zona de la piscina. Gracias.
3865,"National Hotel, An Adult Only Oceanfront Resort",Nadia Pozzi,"Buenos Aires, Argentina",Feb 2018,33,13,La tarifa incluye la sombrilla?
3866,"National Hotel, An Adult Only Oceanfront Resort",Nadia Pozzi,"Buenos Aires, Argentina",Feb 2018,33,13,Hola ¿como estas? el servicio de playa es gratuito? entiendo que otros hoteles lo cobran... Muchas gracias!
3867,"National Hotel, An Adult Only Oceanfront Resort",Cecidocampo,"Buenos Aires, Argentina",Jan 2018,85,17,"Hola! Queria saber que costo tiene el estacionamiento por dia, si las habitaciones tienen secador de pelo y si reciben paquetes sin cargo? Gracias!!!!"
3868,"National Hotel, An Adult Only Oceanfront Resort",Cindy O,,Jan 2018,111,91,"Hello, I've read we must pay a 100$ caution for this hotel. Is it per day ? I am thinking about staying 12 nights. Thank you."
3869,"National Hotel, An Adult Only Oceanfront Resort",leslie7648,"Santiago, Chile",Jan 2018,57,58,"Hola voy en mayo y quería saber cómo son y dónde están ubicadas las habitaciones standar?, tienen alguna vista bonita?"
3870,"National Hotel, An Adult Only Oceanfront Resort",leila p,buenos aires,Nov 2017,101,19,"Hi ! i wanted to know what services/amenities are included in the price of reservation (wifi,safe,chairs for the beach/ pool, breakfast) and what fees/taxes are exluded and u have to pay over the booking price. The hotel is right on the beach ? Is not like others hotels that you have to go across the street or use the instalations of other hotels to have acess to the beach area? The hotel is located right in the centre of south beach, are the rooms noisy ? The beds are comfortable ? thanks !"
3871,"National Hotel, An Adult Only Oceanfront Resort",perlachu,"Buenos Aires, Argentina",Oct 2017,28,16,Buenas noches !! Quisiera reservar en el mes de diciembre 13 días. pero quiero saber cuanto cuesta el resort free por día y si es por persona y si hay más gastos extras ? gracias.
3872,"National Hotel, An Adult Only Oceanfront Resort",lucaspaolantonio1,"Rosario, Argentina",Sep 2017,,,"Hola, estoy viendo para ir en la semana del 1 de octubre, quería saber en qué condidciones se encuentra el hotel tras la catástrofe del huracán Irma, si las piscinas están habilitadas, si está todo en orden?"
3873,"National Hotel, An Adult Only Oceanfront Resort",ChapaPaulo,Argentina,Sep 2017,451,33,Hola Me estoy hospedando en el mes de Octubre. Saben como es la recepcion de paquetes. Para saber si tiene costo adicional? gracias
3874,"National Hotel, An Adult Only Oceanfront Resort",damianrubino,"Buenos Aires, Argentina",Aug 2017,97,53,Estare hospedandome alli entre el 11 y el 16 de septiembre y queria saber si existe la posibilidad de enviar un paquete previo a mi check in y cual seria el costo. Gracias
3875,"National Hotel, An Adult Only Oceanfront Resort",Sole A,"Central Argentina, Argentina",Jul 2017,1,3,"buenas noches, nos estaremos hospedando con mi marido en agosto,despues de estar varias veces en Miami y siempre nos alojamos en el hotel The confidante, esta vez elegimos estar mas proximos a, centro y queria saber si te permiten, ya sea pagando, entrar antes del check in, ya q estsriamos llegando a las 6 am. Muchas gracias"
3876,"National Hotel, An Adult Only Oceanfront Resort",Alexey0287,"St. Petersburg, Russia",May 2017,141,84,Hi! we are considering staying at the National for Art Basel. could you tell me please are there any cabana rooms with ocean view? is it possible to vook exact room with ocean view? thank you!
3877,"National Hotel, An Adult Only Oceanfront Resort",favarom2017,"Santa Fe, Argentina",Feb 2017,,,"hola viajeros! quería hacer una consulta. Hice una reserva por amoma para este hotel y abajo de la página aparece esta aclaración:""El precio total de tu reserva no incluye las tasas extra de la ciudad"" y .""Una tasa obligatoria a pagar en el hotel es de 296.2 ARS por noche"" Alguien me puede explicar a que se refiere?muchas gracias desde ya..."
3878,"National Hotel, An Adult Only Oceanfront Resort",Silvina,"Buenos Aires, Argentina",Feb 2017,120,39,"Hola viajeros! En Mayo me estaré hospedando por primera vez en The National, me gustaría si me pueden ayudar con las estas consultas: - Tiene costo el servicio de playa (toallas/reposeras)? Para la piscina tiene costo? - Recomiendan algun parking cerca? - Habitaciones, alguna recomendación? Conviene pedir piso alto? Muchas gracias por su ayuda!"
3879,"National Hotel, An Adult Only Oceanfront Resort",anapaulamdz,"Central Argentina, Argentina",Feb 2017,102,82,cuanto les costó con uber desde hotel a aeropuerto?
3880,"National Hotel, An Adult Only Oceanfront Resort",anapaulamdz,"Central Argentina, Argentina",Jan 2017,102,82,"Estoy por hacer la reserva por la pagina del hotel y dice $25 resort fee pero en la cuenta final dice cargo fee, va incluido o no? que voy a tener que abonar al llegar?"
3881,"National Hotel, An Adult Only Oceanfront Resort",Mailand1818,"Frankfurt, Germany",Dec 2016,127,61,Gibt es deutsches tv Programm?
3882,"National Hotel, An Adult Only Oceanfront Resort",jhherna2016,"Santiago, Chile",Dec 2016,25,24,"que tan cerca de la playa ,tiene ascensor,nevera,etc"
3883,"National Hotel, An Adult Only Oceanfront Resort",Mariana R,,Oct 2016,,,Hola! Quisiera saber si el hotel recibe paquetes si uno hace compras on line p mandar al hotel . Gracias
3884,"National Hotel, An Adult Only Oceanfront Resort",nberrondo,"Buenos Aires, Argentina",Sep 2016,2,,No me queda claro los costos de reposeras y sombrilla en la playa.Hay supermercados cerca?Hayb buses cerca?
3885,"National Hotel, An Adult Only Oceanfront Resort",nberrondo,"Buenos Aires, Argentina",Sep 2016,2,,"Hola estoy viendo el hotel y esta dentro de lo esperado, 1.-precio del desayuno. 2 comer almuerzo ,cena ,comidas livianas.sin alcohol 3. Hay cafetera ? se puede pedir el servicio ?gracias Nelita"
3886,The Meridian Hotel,Danita D,,Apr 2022,,,Will you remain open since you are now owned by another company?
3887,The Meridian Hotel,Danita D,,Apr 2022,,,Will you remain open since you were recently bought by another company?
3888,The Meridian Hotel,Carol S,,Apr 2022,1,,Do you have to book the shuttle service from the airport to the hotel?
3889,The Meridian Hotel,shauna c,"Brooklyn, New York",Jun 2021,,,How much is the parking fee?
3890,The Meridian Hotel,barbara warren,"Statesville, North Carolina",May 2021,4,5,Do you have a smoking area
3891,The Meridian Hotel,Mike K,"Hilliard, Ohio",Sep 2020,34,22,What is the daily resort charge at the hotel and what does it include?
3892,The Meridian Hotel,Chris W,"Powder Springs, Georgia",Feb 2020,,,Do you have roll away bed availability for a child 9 years old?
3893,The Meridian Hotel,KLM,"Laguna Beach, California",Feb 2020,4,1,Is there a shuttle we can take from either FLL or MIA airport (depending which we fly into) to get to your hotel? Thanks!
3894,The Meridian Hotel,Ben M,,Dec 2019,1,2,"Hi, I am thinking of booking a room for 2 nights 10th & 11th of May with my wife and daughter who will be 2. Can you provide a crib / cot? Thanks :)"
3895,The Meridian Hotel,Cliff B,"Knoxville, Tennessee",Oct 2019,,,"Is it hard to get a lounge chair on the deck? in other words, are they occupied early and stay occupied most of the day?"
3896,The Meridian Hotel,Happiness55599119183,,Jul 2019,,,Do you have a shuttle service to from Miami airport and the cruise terminal and how much please?
3897,The Meridian Hotel,Danodiver,"Los Angeles, California",Jun 2019,61,59,"Does hotel have beach chairs , Umbrellas etc or provide a beach club ?"
3898,The Meridian Hotel,Jennjenn214,,Jun 2019,,,Do Club king rooms have a balcony?
3899,The Meridian Hotel,rachel,"Cardiff, United Kingdom",Jun 2019,20,28,"Hi, My boyfriend and I are coming to stay here in October for 10 nights (and very much looking forward to it!!) But I'm wondering if someone can confirm how much the additional fees will be on arrival? We want to make sure were prepared..and not sure if we have paid these in advance 🙈 Thanks"
3900,The Meridian Hotel,keneng,"Singapore, Singapore",May 2019,186,86,Does anyone know why is the King Room (which is bigger) cheaper than the queen room pls? Thanks!
3901,The Meridian Hotel,13happytraveller80,"Cordoba, Argentina",Mar 2019,89,39,Hi! I've been reading many reviews and the guests agree that it's an excellent option. Is there a coffee maker or something to heat some water in the rooms or somewhere? Tx!
3902,The Meridian Hotel,Flyer295800,,Mar 2019,,,Does your hotel provide beach service?
3903,The Meridian Hotel,patty121,"Hilton, New York",Jan 2019,1,3,Is there Parking
3904,The Meridian Hotel,Anna,"Cleveland, Ohio",Dec 2018,6,13,"Hello, Is it a safe area for a female solo traveler?"
3905,The Meridian Hotel,Marc H,"Washington DC, District of Columbia",Nov 2018,7,7,What is the latest time we can check in? Our flight arrives 10:00 pm at MIA. Thanks!
3906,The Meridian Hotel,foodies296,"Greater Manchester, United Kingdom",Oct 2018,5,,We are thinking of booking 3 day for FEB 2019 after our cruise to continue celebrating our ruby wedding anniversary and wanted to know if this hotel offer a seniors rate on the club king rooms
3907,The Meridian Hotel,Leah R,,Aug 2018,26,57,"Are there bed-bug covers on the mattress and box spring to protect bed bugs from getting in? Also, is it a safe area for solo travellers?"
3908,The Meridian Hotel,Leah R,,Aug 2018,26,57,"Are there bed-bug covers on the mattress and box spring to protect bed bugs from getting in? Also, is it a safe area for solo travellers?"
3909,The Meridian Hotel,Leah R,,Jul 2018,26,57,Any issues with bed bugs?
3910,The Meridian Hotel,Adina A,"Washington DC, District of Columbia",Feb 2018,8,5,What is the earliest time available to order breakfast?
3911,The Meridian Hotel,Jackie M,"Province of Malaga, Spain",Feb 2018,197,65,"Hi, we are planning a trip to Miami and would like to know how far the hotel Urbanica is from the beach and how easy it is to access the beach, as one of our party is disabled and will need to use a wheelchair or mobility scooter. Also are there restaurants and shops nearby?. Finally how does one get into central Miami to do a city bus tour, is it far away?"
3912,The Meridian Hotel,Fabysuzy,"Geneva, Switzerland",Jan 2018,615,84,"For the hotel room package that includes breakfast, what time are the breakfast hours? We have to be at the Miami Airport by 8:15am, will we have enough time to check out and have breakfasts first? Also, how long will it take to get to the airport on a normal business morning? Thank you!"
3913,The Meridian Hotel,Fabysuzy,"Geneva, Switzerland",Jan 2018,615,84,Do you have Tea and Coffee making facilities inside the room?
3914,The Meridian Hotel,Redet123,"Denver, Colorado",Jan 2018,,,"Hi there, Can 5 people stay in a 4 person room? Thank you!"
3915,The Meridian Hotel,Redet123,"Denver, Colorado",Jan 2018,,,Hi there can 5 small people stay in a 4 person room?
3916,The Meridian Hotel,Yoko E,,Jan 2018,94,21,Hi What’s included for the breakfast?
3917,The Meridian Hotel,Heather988,"Skipton, England",Jan 2018,17,22,Hi Is there a hairdryer in the room? Thanks
3918,The Meridian Hotel,cyerramitchell,"Chicago, Illinois",Dec 2017,15,2,"I’m 20 years old and was interested in staying here. Do I have to be 21+ to check in, or is this a 18+ check in hotel?"
3919,The Meridian Hotel,Evelyn S,"Matteson, Illinois",Dec 2017,242,43,i want to know how far is this Hotel from the MIAMI PORT & Is there a shuttle?
3920,The Meridian Hotel,Brian P,,Oct 2017,3,1,Hi - When will the bar be open?
3921,The Meridian Hotel,Gary B,"Edinburgh, United Kingdom",Sep 2017,358,95,Does the Urbanica have a bar?
3922,The Meridian Hotel,Matias Sebastia... E,,Sep 2017,4,,"Hi! does the hotel have parking? how much it cost per day? another question, I'd like to receive several packages from purchases in On-line stores such as amazon, ebay, and need to know if you will store them until I arrive to the hotel, I'm from Argentina."
3923,The Meridian Hotel,Linda B,"Southwell, United Kingdom",Aug 2017,7,,Is there WiFi in the rooms? Many thanks
3924,The Meridian Hotel,Christina200,"Sydney, Australia",Aug 2017,166,82,"Hi there can you advise does the hotel offer Twin rooms (e.g. 2 double beds), also are there any offers early September thanks so much"
3925,The Meridian Hotel,Lashauan B,"Oak Forest, Illinois",Jun 2017,1,,How far is this place from ocean drive??
3926,The Meridian Hotel,Lashauan B,"Oak Forest, Illinois",Jun 2017,1,,How far is this hotel from south beach??
3927,The Meridian Hotel,Cassy B,"Silver Spring, Maryland",Jun 2017,,,"Hi there! I was wondering if the hotel was cat friendly. Many hotels claim they are pet friendly, but they really just mean dogs!"
3928,The Meridian Hotel,Doug F,"Milwaukee, Wisconsin",May 2017,11,3,"Besides Valet Parking, what other parking options are there? Is there a lot for free parking?"
3929,The Meridian Hotel,JosephsBoy,"Fayetteville, North Carolina",Apr 2017,24,2,I will be staying 6/30-7/3 does this hotel charge any additional fees upon arrival like deposits etc?
3930,The Meridian Hotel,SusanWestCountry,west country,Apr 2017,20,35,"I cannot manage stairs although can do a few steps up. Is there a lift or can I reserve a ground floor room? Also, how much is the shuttle to airport?"
3931,The Meridian Hotel,Amir O,,Mar 2017,,,I see that there is a promotion for free breakfast right now. Does this apply if I booked the hotel 3 days ago? I'm not exactly sure when this promotion started.
3932,The Meridian Hotel,TerryD,Los Angeles,Feb 2017,22,33,What car rental agencies are within the vicinity of the hotel ?
3933,The Meridian Hotel,joseph w,,Feb 2017,3,3,We just booked a standard queen suite. Does it have a balcony?
3934,The Meridian Hotel,painlordess,"Cleveland, Ohio",Feb 2017,,,We are taking a ncl cruise .. How far are you from the port ?
3935,The Meridian Hotel,Carole G,"Naples, Florida",Feb 2017,1,8,Is there free parking
3936,The Meridian Hotel,BA Hart,,Feb 2017,4,1,I see you are pet friendly? What are your requirements for dogs? Deposit? Fees?
3937,The Meridian Hotel,eunji2017,"Boston, Massachusetts",Jan 2017,,,Can I mail my a few things to the hotel? Will they accept and hold my packages for me?
3938,The Meridian Hotel,CoverMale,"Ann Arbor, Michigan",Jan 2017,85,26,What size is the bed in the mini-suite
3939,The Meridian Hotel,CoverMale,"Ann Arbor, Michigan",Jan 2017,85,26,"Hi, CoverMale. What would you like to know about this accommodation?"
3940,The Meridian Hotel,jenkinsChristchurch,"Christchurch, New Zealand",Jan 2017,35,41,"hi, are there self service laundry facilities?"
3941,The Meridian Hotel,Janine L,,Jan 2017,,,Was interested in prices from miami airport to hotel. Read 2 different prices in these responses. also is this a safe area for a single female after once the sun goes down?
3942,The Meridian Hotel,Lilgroundhog,"Ridley Park, Pennsylvania",Jan 2017,16,1,How far from Miami airport?
3943,The Meridian Hotel,Careless R,,Jan 2017,3,,We will be staying post-cruise. Do you have early check in or luggage storage available?
3944,The Meridian Hotel,Sam C,,Jan 2017,,,What time is check in and out?
3945,The Meridian Hotel,bmanglonaa,"Columbus, Ohio",Jan 2017,1,,Hi if you are 20 years old can you still book with the hotel?
3946,The Meridian Hotel,stellagirl,"Salt Lake City, Utah",Jan 2017,134,99,"Does the hotel have cabanas for rent at the pool, AND at the beach? Also, is there bar service at the beach? Thank you!"
3947,The Meridian Hotel,Julie G,"White Lake, Michigan",Dec 2016,80,38,Is this hotel close enough to walk to the beach and restaurants- not going to rent a car so we want to be close to everything.
3948,The Meridian Hotel,Kaybee1983,,Dec 2016,,,Are there refrigerators in the rooms?
3949,The Meridian Hotel,akengland,"Houston, Texas",Dec 2016,15,6,Is your airport shuttle free? How often does it run?
3950,The Meridian Hotel,Susan C,"Hampton, Virginia",Dec 2016,44,40,Where do you park? If it's off site is there a place to unload luggage? Thank you. Can you make arrangements to leave your car if you are going on a cruise?
